   2.01100 + 0.00000i   0.33967 + 0.00000i
   2.01200 + 0.00000i   0.34043 + 0.00000i
   2.01300 + 0.00000i   0.34118 + 0.00000i
   2.01400 + 0.00000i   0.34193 + 0.00000i
   2.01500 + 0.00000i   0.34268 + 0.00000i
   2.01600 + 0.00000i   0.34343 + 0.00000i
   2.01700 + 0.00000i   0.34417 + 0.00000i
   2.01800 + 0.00000i   0.34492 + 0.00000i
   2.01900 + 0.00000i   0.34566 + 0.00000i
   2.02000 + 0.00000i   0.34640 + 0.00000i
   2.02100 + 0.00000i   0.34714 + 0.00000i
   2.02200 + 0.00000i   0.34788 + 0.00000i
   2.02300 + 0.00000i   0.34862 + 0.00000i
   2.02400 + 0.00000i   0.34935 + 0.00000i
   2.02500 + 0.00000i   0.35009 + 0.00000i
   2.02600 + 0.00000i   0.35082 + 0.00000i
   2.02700 + 0.00000i   0.35155 + 0.00000i
   2.02800 + 0.00000i   0.35228 + 0.00000i
   2.02900 + 0.00000i   0.35301 + 0.00000i
   2.03000 + 0.00000i   0.35374 + 0.00000i
   2.03100 + 0.00000i   0.35446 + 0.00000i
   2.03200 + 0.00000i   0.35518 + 0.00000i
   2.03300 + 0.00000i   0.35591 + 0.00000i
   2.03400 + 0.00000i   0.35663 + 0.00000i
   2.03500 + 0.00000i   0.35735 + 0.00000i
   2.03600 + 0.00000i   0.35807 + 0.00000i
   2.03700 + 0.00000i   0.35878 + 0.00000i
   2.03800 + 0.00000i   0.35950 + 0.00000i
   2.03900 + 0.00000i   0.36021 + 0.00000i
   2.04000 + 0.00000i   0.36093 + 0.00000i
   2.04100 + 0.00000i   0.36164 + 0.00000i
   2.04200 + 0.00000i   0.36235 + 0.00000i
   2.04300 + 0.00000i   0.36306 + 0.00000i
   2.04400 + 0.00000i   0.36376 + 0.00000i
   2.04500 + 0.00000i   0.36447 + 0.00000i
   2.04600 + 0.00000i   0.36517 + 0.00000i
   2.04700 + 0.00000i   0.36588 + 0.00000i
   2.04800 + 0.00000i   0.36658 + 0.00000i
   2.04900 + 0.00000i   0.36728 + 0.00000i
   2.05000 + 0.00000i   0.36798 + 0.00000i
   2.05100 + 0.00000i   0.36868 + 0.00000i
   2.05200 + 0.00000i   0.36937 + 0.00000i
   2.05300 + 0.00000i   0.37007 + 0.00000i
   2.05400 + 0.00000i   0.37076 + 0.00000i
   2.05500 + 0.00000i   0.37146 + 0.00000i
   2.05600 + 0.00000i   0.37215 + 0.00000i
   2.05700 + 0.00000i   0.37284 + 0.00000i
   2.05800 + 0.00000i   0.37352 + 0.00000i
   2.05900 + 0.00000i   0.37421 + 0.00000i
   2.06000 + 0.00000i   0.37490 + 0.00000i
   2.06100 + 0.00000i   0.37558 + 0.00000i
   2.06200 + 0.00000i   0.37626 + 0.00000i
   2.06300 + 0.00000i   0.37695 + 0.00000i
   2.06400 + 0.00000i   0.37763 + 0.00000i
   2.06500 + 0.00000i   0.37831 + 0.00000i
   2.06600 + 0.00000i   0.37898 + 0.00000i
   2.06700 + 0.00000i   0.37966 + 0.00000i
   2.06800 + 0.00000i   0.38034 + 0.00000i
   2.06900 + 0.00000i   0.38101 + 0.00000i
   2.07000 + 0.00000i   0.38168 + 0.00000i
   2.07100 + 0.00000i   0.38235 + 0.00000i
   2.07200 + 0.00000i   0.38302 + 0.00000i
   2.07300 + 0.00000i   0.38369 + 0.00000i
   2.07400 + 0.00000i   0.38436 + 0.00000i
   2.07500 + 0.00000i   0.38503 + 0.00000i
   2.07600 + 0.00000i   0.38569 + 0.00000i
   2.07700 + 0.00000i   0.38636 + 0.00000i
   2.07800 + 0.00000i   0.38702 + 0.00000i
   2.07900 + 0.00000i   0.38768 + 0.00000i
   2.08000 + 0.00000i   0.38834 + 0.00000i
   2.08100 + 0.00000i   0.38900 + 0.00000i
   2.08200 + 0.00000i   0.38966 + 0.00000i
   2.08300 + 0.00000i   0.39031 + 0.00000i
   2.08400 + 0.00000i   0.39097 + 0.00000i
   2.08500 + 0.00000i   0.39162 + 0.00000i
   2.08600 + 0.00000i   0.39228 + 0.00000i
   2.08700 + 0.00000i   0.39293 + 0.00000i
   2.08800 + 0.00000i   0.39358 + 0.00000i
   2.08900 + 0.00000i   0.39423 + 0.00000i
   2.09000 + 0.00000i   0.39487 + 0.00000i
   2.09100 + 0.00000i   0.39552 + 0.00000i
   2.09200 + 0.00000i   0.39617 + 0.00000i
   2.09300 + 0.00000i   0.39681 + 0.00000i
   2.09400 + 0.00000i   0.39745 + 0.00000i
   2.09500 + 0.00000i   0.39809 + 0.00000i
   2.09600 + 0.00000i   0.39873 + 0.00000i
   2.09700 + 0.00000i   0.39937 + 0.00000i
   2.09800 + 0.00000i   0.40001 + 0.00000i
   2.09900 + 0.00000i   0.40065 + 0.00000i
   2.10000 + 0.00000i   0.40129 + 0.00000i
   2.10100 + 0.00000i   0.40192 + 0.00000i
   2.10200 + 0.00000i   0.40255 + 0.00000i
   2.10300 + 0.00000i   0.40319 + 0.00000i
   2.10400 + 0.00000i   0.40382 + 0.00000i
   2.10500 + 0.00000i   0.40445 + 0.00000i
   2.10600 + 0.00000i   0.40507 + 0.00000i
   2.10700 + 0.00000i   0.40570 + 0.00000i
   2.10800 + 0.00000i   0.40633 + 0.00000i
   2.10900 + 0.00000i   0.40695 + 0.00000i
   2.11000 + 0.00000i   0.40758 + 0.00000i
   2.11100 + 0.00000i   0.40820 + 0.00000i
   2.11200 + 0.00000i   0.40882 + 0.00000i
   2.11300 + 0.00000i   0.40944 + 0.00000i
   2.11400 + 0.00000i   0.41006 + 0.00000i
   2.11500 + 0.00000i   0.41068 + 0.00000i
   2.11600 + 0.00000i   0.41130 + 0.00000i
   2.11700 + 0.00000i   0.41191 + 0.00000i
   2.11800 + 0.00000i   0.41253 + 0.00000i
   2.11900 + 0.00000i   0.41314 + 0.00000i
   2.12000 + 0.00000i   0.41375 + 0.00000i
   2.12100 + 0.00000i   0.41437 + 0.00000i
   2.12200 + 0.00000i   0.41498 + 0.00000i
   2.12300 + 0.00000i   0.41558 + 0.00000i
   2.12400 + 0.00000i   0.41619 + 0.00000i
   2.12500 + 0.00000i   0.41680 + 0.00000i
   2.12600 + 0.00000i   0.41741 + 0.00000i
   2.12700 + 0.00000i   0.41801 + 0.00000i
   2.12800 + 0.00000i   0.41861 + 0.00000i
   2.12900 + 0.00000i   0.41922 + 0.00000i
   2.13000 + 0.00000i   0.41982 + 0.00000i
   2.13100 + 0.00000i   0.42042 + 0.00000i
   2.13200 + 0.00000i   0.42102 + 0.00000i
   2.13300 + 0.00000i   0.42162 + 0.00000i
   2.13400 + 0.00000i   0.42221 + 0.00000i
   2.13500 + 0.00000i   0.42281 + 0.00000i
   2.13600 + 0.00000i   0.42340 + 0.00000i
   2.13700 + 0.00000i   0.42400 + 0.00000i
   2.13800 + 0.00000i   0.42459 + 0.00000i
   2.13900 + 0.00000i   0.42518 + 0.00000i
   2.14000 + 0.00000i   0.42577 + 0.00000i
   2.14100 + 0.00000i   0.42636 + 0.00000i
   2.14200 + 0.00000i   0.42695 + 0.00000i
   2.14300 + 0.00000i   0.42754 + 0.00000i
   2.14400 + 0.00000i   0.42812 + 0.00000i
   2.14500 + 0.00000i   0.42871 + 0.00000i
   2.14600 + 0.00000i   0.42929 + 0.00000i
   2.14700 + 0.00000i   0.42987 + 0.00000i
   2.14800 + 0.00000i   0.43046 + 0.00000i
   2.14900 + 0.00000i   0.43104 + 0.00000i
   2.15000 + 0.00000i   0.43162 + 0.00000i
   2.15100 + 0.00000i   0.43220 + 0.00000i
   2.15200 + 0.00000i   0.43277 + 0.00000i
   2.15300 + 0.00000i   0.43335 + 0.00000i
   2.15400 + 0.00000i   0.43393 + 0.00000i
   2.15500 + 0.00000i   0.43450 + 0.00000i
   2.15600 + 0.00000i   0.43507 + 0.00000i
   2.15700 + 0.00000i   0.43565 + 0.00000i
   2.15800 + 0.00000i   0.43622 + 0.00000i
   2.15900 + 0.00000i   0.43679 + 0.00000i
   2.16000 + 0.00000i   0.43736 + 0.00000i
   2.16100 + 0.00000i   0.43793 + 0.00000i
   2.16200 + 0.00000i   0.43849 + 0.00000i
   2.16300 + 0.00000i   0.43906 + 0.00000i
   2.16400 + 0.00000i   0.43962 + 0.00000i
   2.16500 + 0.00000i   0.44019 + 0.00000i
   2.16600 + 0.00000i   0.44075 + 0.00000i
   2.16700 + 0.00000i   0.44131 + 0.00000i
   2.16800 + 0.00000i   0.44188 + 0.00000i
   2.16900 + 0.00000i   0.44244 + 0.00000i
   2.17000 + 0.00000i   0.44300 + 0.00000i
   2.17100 + 0.00000i   0.44355 + 0.00000i
   2.17200 + 0.00000i   0.44411 + 0.00000i
   2.17300 + 0.00000i   0.44467 + 0.00000i
   2.17400 + 0.00000i   0.44522 + 0.00000i
   2.17500 + 0.00000i   0.44578 + 0.00000i
   2.17600 + 0.00000i   0.44633 + 0.00000i
   2.17700 + 0.00000i   0.44688 + 0.00000i
   2.17800 + 0.00000i   0.44743 + 0.00000i
   2.17900 + 0.00000i   0.44798 + 0.00000i
   2.18000 + 0.00000i   0.44853 + 0.00000i
   2.18100 + 0.00000i   0.44908 + 0.00000i
   2.18200 + 0.00000i   0.44963 + 0.00000i
   2.18300 + 0.00000i   0.45018 + 0.00000i
   2.18400 + 0.00000i   0.45072 + 0.00000i
   2.18500 + 0.00000i   0.45127 + 0.00000i
   2.18600 + 0.00000i   0.45181 + 0.00000i
   2.18700 + 0.00000i   0.45235 + 0.00000i
   2.18800 + 0.00000i   0.45289 + 0.00000i
   2.18900 + 0.00000i   0.45343 + 0.00000i
   2.19000 + 0.00000i   0.45397 + 0.00000i
   2.19100 + 0.00000i   0.45451 + 0.00000i
   2.19200 + 0.00000i   0.45505 + 0.00000i
   2.19300 + 0.00000i   0.45559 + 0.00000i
   2.19400 + 0.00000i   0.45612 + 0.00000i
   2.19500 + 0.00000i   0.45666 + 0.00000i
   2.19600 + 0.00000i   0.45719 + 0.00000i
   2.19700 + 0.00000i   0.45772 + 0.00000i
   2.19800 + 0.00000i   0.45826 + 0.00000i
   2.19900 + 0.00000i   0.45879 + 0.00000i
   2.20000 + 0.00000i   0.45932 + 0.00000i
   2.20100 + 0.00000i   0.45985 + 0.00000i
   2.20200 + 0.00000i   0.46037 + 0.00000i
   2.20300 + 0.00000i   0.46090 + 0.00000i
   2.20400 + 0.00000i   0.46143 + 0.00000i
   2.20500 + 0.00000i   0.46195 + 0.00000i
   2.20600 + 0.00000i   0.46248 + 0.00000i
   2.20700 + 0.00000i   0.46300 + 0.00000i
   2.20800 + 0.00000i   0.46352 + 0.00000i
   2.20900 + 0.00000i   0.46405 + 0.00000i
   2.21000 + 0.00000i   0.46457 + 0.00000i
   2.21100 + 0.00000i   0.46509 + 0.00000i
   2.21200 + 0.00000i   0.46561 + 0.00000i
   2.21300 + 0.00000i   0.46612 + 0.00000i
   2.21400 + 0.00000i   0.46664 + 0.00000i
   2.21500 + 0.00000i   0.46716 + 0.00000i
   2.21600 + 0.00000i   0.46767 + 0.00000i
   2.21700 + 0.00000i   0.46819 + 0.00000i
   2.21800 + 0.00000i   0.46870 + 0.00000i
   2.21900 + 0.00000i   0.46921 + 0.00000i
   2.22000 + 0.00000i   0.46973 + 0.00000i
   2.22100 + 0.00000i   0.47024 + 0.00000i
   2.22200 + 0.00000i   0.47075 + 0.00000i
   2.22300 + 0.00000i   0.47126 + 0.00000i
   2.22400 + 0.00000i   0.47176 + 0.00000i
   2.22500 + 0.00000i   0.47227 + 0.00000i
   2.22600 + 0.00000i   0.47278 + 0.00000i
   2.22700 + 0.00000i   0.47328 + 0.00000i
   2.22800 + 0.00000i   0.47379 + 0.00000i
   2.22900 + 0.00000i   0.47429 + 0.00000i
   2.23000 + 0.00000i   0.47479 + 0.00000i
   2.23100 + 0.00000i   0.47530 + 0.00000i
   2.23200 + 0.00000i   0.47580 + 0.00000i
   2.23300 + 0.00000i   0.47630 + 0.00000i
   2.23400 + 0.00000i   0.47680 + 0.00000i
   2.23500 + 0.00000i   0.47730 + 0.00000i
   2.23600 + 0.00000i   0.47779 + 0.00000i
   2.23700 + 0.00000i   0.47829 + 0.00000i
   2.23800 + 0.00000i   0.47879 + 0.00000i
   2.23900 + 0.00000i   0.47928 + 0.00000i
   2.24000 + 0.00000i   0.47978 + 0.00000i
   2.24100 + 0.00000i   0.48027 + 0.00000i
   2.24200 + 0.00000i   0.48076 + 0.00000i
   2.24300 + 0.00000i   0.48125 + 0.00000i
   2.24400 + 0.00000i   0.48174 + 0.00000i
   2.24500 + 0.00000i   0.48223 + 0.00000i
   2.24600 + 0.00000i   0.48272 + 0.00000i
   2.24700 + 0.00000i   0.48321 + 0.00000i
   2.24800 + 0.00000i   0.48370 + 0.00000i
   2.24900 + 0.00000i   0.48419 + 0.00000i
   2.25000 + 0.00000i   0.48467 + 0.00000i
   2.25100 + 0.00000i   0.48516 + 0.00000i
   2.25200 + 0.00000i   0.48564 + 0.00000i
   2.25300 + 0.00000i   0.48612 + 0.00000i
   2.25400 + 0.00000i   0.48661 + 0.00000i
   2.25500 + 0.00000i   0.48709 + 0.00000i
   2.25600 + 0.00000i   0.48757 + 0.00000i
   2.25700 + 0.00000i   0.48805 + 0.00000i
   2.25800 + 0.00000i   0.48853 + 0.00000i
   2.25900 + 0.00000i   0.48901 + 0.00000i
   2.26000 + 0.00000i   0.48948 + 0.00000i
   2.26100 + 0.00000i   0.48996 + 0.00000i
   2.26200 + 0.00000i   0.49044 + 0.00000i
   2.26300 + 0.00000i   0.49091 + 0.00000i
   2.26400 + 0.00000i   0.49139 + 0.00000i
   2.26500 + 0.00000i   0.49186 + 0.00000i
   2.26600 + 0.00000i   0.49233 + 0.00000i
   2.26700 + 0.00000i   0.49280 + 0.00000i
   2.26800 + 0.00000i   0.49327 + 0.00000i
   2.26900 + 0.00000i   0.49374 + 0.00000i
   2.27000 + 0.00000i   0.49421 + 0.00000i
   2.27100 + 0.00000i   0.49468 + 0.00000i
   2.27200 + 0.00000i   0.49515 + 0.00000i
   2.27300 + 0.00000i   0.49562 + 0.00000i
   2.27400 + 0.00000i   0.49608 + 0.00000i
   2.27500 + 0.00000i   0.49655 + 0.00000i
   2.27600 + 0.00000i   0.49701 + 0.00000i
   2.27700 + 0.00000i   0.49748 + 0.00000i
   2.27800 + 0.00000i   0.49794 + 0.00000i
   2.27900 + 0.00000i   0.49840 + 0.00000i
   2.28000 + 0.00000i   0.49886 + 0.00000i
   2.28100 + 0.00000i   0.49932 + 0.00000i
   2.28200 + 0.00000i   0.49978 + 0.00000i
   2.28300 + 0.00000i   0.50024 + 0.00000i
   2.28400 + 0.00000i   0.50070 + 0.00000i
   2.28500 + 0.00000i   0.50116 + 0.00000i
   2.28600 + 0.00000i   0.50161 + 0.00000i
   2.28700 + 0.00000i   0.50207 + 0.00000i
   2.28800 + 0.00000i   0.50252 + 0.00000i
   2.28900 + 0.00000i   0.50298 + 0.00000i
   2.29000 + 0.00000i   0.50343 + 0.00000i
   2.29100 + 0.00000i   0.50389 + 0.00000i
   2.29200 + 0.00000i   0.50434 + 0.00000i
   2.29300 + 0.00000i   0.50479 + 0.00000i
   2.29400 + 0.00000i   0.50524 + 0.00000i
   2.29500 + 0.00000i   0.50569 + 0.00000i
   2.29600 + 0.00000i   0.50614 + 0.00000i
   2.29700 + 0.00000i   0.50659 + 0.00000i
   2.29800 + 0.00000i   0.50703 + 0.00000i
   2.29900 + 0.00000i   0.50748 + 0.00000i
   2.30000 + 0.00000i   0.50793 + 0.00000i
   2.30100 + 0.00000i   0.50837 + 0.00000i
   2.30200 + 0.00000i   0.50882 + 0.00000i
   2.30300 + 0.00000i   0.50926 + 0.00000i
   2.30400 + 0.00000i   0.50970 + 0.00000i
   2.30500 + 0.00000i   0.51014 + 0.00000i
   2.30600 + 0.00000i   0.51059 + 0.00000i
   2.30700 + 0.00000i   0.51103 + 0.00000i
   2.30800 + 0.00000i   0.51147 + 0.00000i
   2.30900 + 0.00000i   0.51190 + 0.00000i
   2.31000 + 0.00000i   0.51234 + 0.00000i
   2.31100 + 0.00000i   0.51278 + 0.00000i
   2.31200 + 0.00000i   0.51322 + 0.00000i
   2.31300 + 0.00000i   0.51365 + 0.00000i
   2.31400 + 0.00000i   0.51409 + 0.00000i
   2.31500 + 0.00000i   0.51452 + 0.00000i
   2.31600 + 0.00000i   0.51496 + 0.00000i
   2.31700 + 0.00000i   0.51539 + 0.00000i
   2.31800 + 0.00000i   0.51582 + 0.00000i
   2.31900 + 0.00000i   0.51626 + 0.00000i
   2.32000 + 0.00000i   0.51669 + 0.00000i
   2.32100 + 0.00000i   0.51712 + 0.00000i
   2.32200 + 0.00000i   0.51755 + 0.00000i
   2.32300 + 0.00000i   0.51797 + 0.00000i
   2.32400 + 0.00000i   0.51840 + 0.00000i
   2.32500 + 0.00000i   0.51883 + 0.00000i
   2.32600 + 0.00000i   0.51926 + 0.00000i
   2.32700 + 0.00000i   0.51968 + 0.00000i
   2.32800 + 0.00000i   0.52011 + 0.00000i
   2.32900 + 0.00000i   0.52053 + 0.00000i
   2.33000 + 0.00000i   0.52096 + 0.00000i
   2.33100 + 0.00000i   0.52138 + 0.00000i
   2.33200 + 0.00000i   0.52180 + 0.00000i
   2.33300 + 0.00000i   0.52222 + 0.00000i
   2.33400 + 0.00000i   0.52265 + 0.00000i
   2.33500 + 0.00000i   0.52307 + 0.00000i
   2.33600 + 0.00000i   0.52348 + 0.00000i
   2.33700 + 0.00000i   0.52390 + 0.00000i
   2.33800 + 0.00000i   0.52432 + 0.00000i
   2.33900 + 0.00000i   0.52474 + 0.00000i
   2.34000 + 0.00000i   0.52516 + 0.00000i
   2.34100 + 0.00000i   0.52557 + 0.00000i
   2.34200 + 0.00000i   0.52599 + 0.00000i
   2.34300 + 0.00000i   0.52640 + 0.00000i
   2.34400 + 0.00000i   0.52682 + 0.00000i
   2.34500 + 0.00000i   0.52723 + 0.00000i
   2.34600 + 0.00000i   0.52764 + 0.00000i
   2.34700 + 0.00000i   0.52805 + 0.00000i
   2.34800 + 0.00000i   0.52847 + 0.00000i
   2.34900 + 0.00000i   0.52888 + 0.00000i
   2.35000 + 0.00000i   0.52929 + 0.00000i
   2.35100 + 0.00000i   0.52969 + 0.00000i
   2.35200 + 0.00000i   0.53010 + 0.00000i
   2.35300 + 0.00000i   0.53051 + 0.00000i
   2.35400 + 0.00000i   0.53092 + 0.00000i
   2.35500 + 0.00000i   0.53132 + 0.00000i
   2.35600 + 0.00000i   0.53173 + 0.00000i
   2.35700 + 0.00000i   0.53214 + 0.00000i
   2.35800 + 0.00000i   0.53254 + 0.00000i
   2.35900 + 0.00000i   0.53294 + 0.00000i
   2.36000 + 0.00000i   0.53335 + 0.00000i
   2.36100 + 0.00000i   0.53375 + 0.00000i
   2.36200 + 0.00000i   0.53415 + 0.00000i
   2.36300 + 0.00000i   0.53455 + 0.00000i
   2.36400 + 0.00000i   0.53495 + 0.00000i
   2.36500 + 0.00000i   0.53535 + 0.00000i
   2.36600 + 0.00000i   0.53575 + 0.00000i
   2.36700 + 0.00000i   0.53615 + 0.00000i
   2.36800 + 0.00000i   0.53655 + 0.00000i
   2.36900 + 0.00000i   0.53694 + 0.00000i
   2.37000 + 0.00000i   0.53734 + 0.00000i
   2.37100 + 0.00000i   0.53774 + 0.00000i
   2.37200 + 0.00000i   0.53813 + 0.00000i
   2.37300 + 0.00000i   0.53853 + 0.00000i
   2.37400 + 0.00000i   0.53892 + 0.00000i
   2.37500 + 0.00000i   0.53931 + 0.00000i
   2.37600 + 0.00000i   0.53971 + 0.00000i
   2.37700 + 0.00000i   0.54010 + 0.00000i
   2.37800 + 0.00000i   0.54049 + 0.00000i
   2.37900 + 0.00000i   0.54088 + 0.00000i
   2.38000 + 0.00000i   0.54127 + 0.00000i
   2.38100 + 0.00000i   0.54166 + 0.00000i
   2.38200 + 0.00000i   0.54205 + 0.00000i
   2.38300 + 0.00000i   0.54243 + 0.00000i
   2.38400 + 0.00000i   0.54282 + 0.00000i
   2.38500 + 0.00000i   0.54321 + 0.00000i
   2.38600 + 0.00000i   0.54359 + 0.00000i
   2.38700 + 0.00000i   0.54398 + 0.00000i
   2.38800 + 0.00000i   0.54436 + 0.00000i
   2.38900 + 0.00000i   0.54475 + 0.00000i
   2.39000 + 0.00000i   0.54513 + 0.00000i
   2.39100 + 0.00000i   0.54551 + 0.00000i
   2.39200 + 0.00000i   0.54590 + 0.00000i
   2.39300 + 0.00000i   0.54628 + 0.00000i
   2.39400 + 0.00000i   0.54666 + 0.00000i
   2.39500 + 0.00000i   0.54704 + 0.00000i
   2.39600 + 0.00000i   0.54742 + 0.00000i
   2.39700 + 0.00000i   0.54780 + 0.00000i
   2.39800 + 0.00000i   0.54818 + 0.00000i
   2.39900 + 0.00000i   0.54855 + 0.00000i
   2.40000 + 0.00000i   0.54893 + 0.00000i
   2.40100 + 0.00000i   0.54931 + 0.00000i
   2.40200 + 0.00000i   0.54968 + 0.00000i
   2.40300 + 0.00000i   0.55006 + 0.00000i
   2.40400 + 0.00000i   0.55043 + 0.00000i
   2.40500 + 0.00000i   0.55081 + 0.00000i
   2.40600 + 0.00000i   0.55118 + 0.00000i
   2.40700 + 0.00000i   0.55155 + 0.00000i
   2.40800 + 0.00000i   0.55193 + 0.00000i
   2.40900 + 0.00000i   0.55230 + 0.00000i
   2.41000 + 0.00000i   0.55267 + 0.00000i
   2.41100 + 0.00000i   0.55304 + 0.00000i
   2.41200 + 0.00000i   0.55341 + 0.00000i
   2.41300 + 0.00000i   0.55378 + 0.00000i
   2.41400 + 0.00000i   0.55415 + 0.00000i
   2.41500 + 0.00000i   0.55452 + 0.00000i
   2.41600 + 0.00000i   0.55488 + 0.00000i
   2.41700 + 0.00000i   0.55525 + 0.00000i
   2.41800 + 0.00000i   0.55562 + 0.00000i
   2.41900 + 0.00000i   0.55598 + 0.00000i
   2.42000 + 0.00000i   0.55635 + 0.00000i
   2.42100 + 0.00000i   0.55671 + 0.00000i
   2.42200 + 0.00000i   0.55707 + 0.00000i
   2.42300 + 0.00000i   0.55744 + 0.00000i
   2.42400 + 0.00000i   0.55780 + 0.00000i
   2.42500 + 0.00000i   0.55816 + 0.00000i
   2.42600 + 0.00000i   0.55852 + 0.00000i
   2.42700 + 0.00000i   0.55888 + 0.00000i
   2.42800 + 0.00000i   0.55924 + 0.00000i
   2.42900 + 0.00000i   0.55960 + 0.00000i
   2.43000 + 0.00000i   0.55996 + 0.00000i
   2.43100 + 0.00000i   0.56032 + 0.00000i
   2.43200 + 0.00000i   0.56068 + 0.00000i
   2.43300 + 0.00000i   0.56104 + 0.00000i
   2.43400 + 0.00000i   0.56139 + 0.00000i
   2.43500 + 0.00000i   0.56175 + 0.00000i
   2.43600 + 0.00000i   0.56210 + 0.00000i
   2.43700 + 0.00000i   0.56246 + 0.00000i
   2.43800 + 0.00000i   0.56281 + 0.00000i
   2.43900 + 0.00000i   0.56317 + 0.00000i
   2.44000 + 0.00000i   0.56352 + 0.00000i
   2.44100 + 0.00000i   0.56387 + 0.00000i
   2.44200 + 0.00000i   0.56423 + 0.00000i
   2.44300 + 0.00000i   0.56458 + 0.00000i
   2.44400 + 0.00000i   0.56493 + 0.00000i
   2.44500 + 0.00000i   0.56528 + 0.00000i
   2.44600 + 0.00000i   0.56563 + 0.00000i
   2.44700 + 0.00000i   0.56598 + 0.00000i
   2.44800 + 0.00000i   0.56633 + 0.00000i
   2.44900 + 0.00000i   0.56667 + 0.00000i
   2.45000 + 0.00000i   0.56702 + 0.00000i
   2.45100 + 0.00000i   0.56737 + 0.00000i
   2.45200 + 0.00000i   0.56771 + 0.00000i
   2.45300 + 0.00000i   0.56806 + 0.00000i
   2.45400 + 0.00000i   0.56841 + 0.00000i
   2.45500 + 0.00000i   0.56875 + 0.00000i
   2.45600 + 0.00000i   0.56909 + 0.00000i
   2.45700 + 0.00000i   0.56944 + 0.00000i
   2.45800 + 0.00000i   0.56978 + 0.00000i
   2.45900 + 0.00000i   0.57012 + 0.00000i
   2.46000 + 0.00000i   0.57046 + 0.00000i
   2.46100 + 0.00000i   0.57081 + 0.00000i
   2.46200 + 0.00000i   0.57115 + 0.00000i
   2.46300 + 0.00000i   0.57149 + 0.00000i
   2.46400 + 0.00000i   0.57183 + 0.00000i
   2.46500 + 0.00000i   0.57216 + 0.00000i
   2.46600 + 0.00000i   0.57250 + 0.00000i
   2.46700 + 0.00000i   0.57284 + 0.00000i
   2.46800 + 0.00000i   0.57318 + 0.00000i
   2.46900 + 0.00000i   0.57352 + 0.00000i
   2.47000 + 0.00000i   0.57385 + 0.00000i
   2.47100 + 0.00000i   0.57419 + 0.00000i
   2.47200 + 0.00000i   0.57452 + 0.00000i
   2.47300 + 0.00000i   0.57486 + 0.00000i
   2.47400 + 0.00000i   0.57519 + 0.00000i
   2.47500 + 0.00000i   0.57552 + 0.00000i
   2.47600 + 0.00000i   0.57586 + 0.00000i
   2.47700 + 0.00000i   0.57619 + 0.00000i
   2.47800 + 0.00000i   0.57652 + 0.00000i
   2.47900 + 0.00000i   0.57685 + 0.00000i
   2.48000 + 0.00000i   0.57718 + 0.00000i
   2.48100 + 0.00000i   0.57751 + 0.00000i
   2.48200 + 0.00000i   0.57784 + 0.00000i
   2.48300 + 0.00000i   0.57817 + 0.00000i
   2.48400 + 0.00000i   0.57850 + 0.00000i
   2.48500 + 0.00000i   0.57883 + 0.00000i
   2.48600 + 0.00000i   0.57916 + 0.00000i
   2.48700 + 0.00000i   0.57949 + 0.00000i
   2.48800 + 0.00000i   0.57981 + 0.00000i
   2.48900 + 0.00000i   0.58014 + 0.00000i
   2.49000 + 0.00000i   0.58046 + 0.00000i
   2.49100 + 0.00000i   0.58079 + 0.00000i
   2.49200 + 0.00000i   0.58111 + 0.00000i
   2.49300 + 0.00000i   0.58144 + 0.00000i
   2.49400 + 0.00000i   0.58176 + 0.00000i
   2.49500 + 0.00000i   0.58208 + 0.00000i
   2.49600 + 0.00000i   0.58241 + 0.00000i
   2.49700 + 0.00000i   0.58273 + 0.00000i
   2.49800 + 0.00000i   0.58305 + 0.00000i
   2.49900 + 0.00000i   0.58337 + 0.00000i
   2.50000 + 0.00000i   0.58369 + 0.00000i
   2.50100 + 0.00000i   0.58401 + 0.00000i
   2.50200 + 0.00000i   0.58433 + 0.00000i
   2.50300 + 0.00000i   0.58465 + 0.00000i
   2.50400 + 0.00000i   0.58496 + 0.00000i
   2.50500 + 0.00000i   0.58528 + 0.00000i
   2.50600 + 0.00000i   0.58560 + 0.00000i
   2.50700 + 0.00000i   0.58592 + 0.00000i
   2.50800 + 0.00000i   0.58623 + 0.00000i
   2.50900 + 0.00000i   0.58655 + 0.00000i
   2.51000 + 0.00000i   0.58686 + 0.00000i
   2.51100 + 0.00000i   0.58718 + 0.00000i
   2.51200 + 0.00000i   0.58749 + 0.00000i
   2.51300 + 0.00000i   0.58781 + 0.00000i
   2.51400 + 0.00000i   0.58812 + 0.00000i
   2.51500 + 0.00000i   0.58843 + 0.00000i
   2.51600 + 0.00000i   0.58874 + 0.00000i
   2.51700 + 0.00000i   0.58905 + 0.00000i
   2.51800 + 0.00000i   0.58937 + 0.00000i
   2.51900 + 0.00000i   0.58968 + 0.00000i
   2.52000 + 0.00000i   0.58999 + 0.00000i
   2.52100 + 0.00000i   0.59030 + 0.00000i
   2.52200 + 0.00000i   0.59060 + 0.00000i
   2.52300 + 0.00000i   0.59091 + 0.00000i
   2.52400 + 0.00000i   0.59122 + 0.00000i
   2.52500 + 0.00000i   0.59153 + 0.00000i
   2.52600 + 0.00000i   0.59184 + 0.00000i
   2.52700 + 0.00000i   0.59214 + 0.00000i
   2.52800 + 0.00000i   0.59245 + 0.00000i
